Solrock,338,338,0,Rock,Psychic,Mineral,Mineral,Stardust,None,Sun Stone,Levitate,Levitate,Levitate,90,100,85,55,65,70,1,Rock Throw,1,Confusion,1,Harden,1,Tackle,1,Morning Sun,45,Flare Blitz,5,Fire Spin,5,Hypnosis,9,Rock Polish,17,Rock Slide,17,Embargo,25,Zen Headbutt,29,Cosmic Power,30,Psychic,37,Stone Edge,41,Iron Head,45,Wonder Room,49,Solar Beam,53,Explosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm Mind,Toxic,Sunny Day,Hyper Beam,Light Screen,Protect,Rain Dance,Safeguard,Solar Beam,Earthquake,Psychic,Shadow Ball,Double Team,Reflect,Flamethrower,Sandstorm,Fire Blast,Rock Tomb,Facade,Rest,Skill Swap,Overheat,Charge Beam,Endure,Will-O-Wisp,Explosion,Recycle,Giga Impact,Rock Polish,Flash,Stone Edge,Gyro Ball,Swords Dance,Stealth Rock,Psych Up,Rock Slide,Sleep Talk,Bulldoze,Dream Eater,Grass Knot,Swagger,Substitute,Trick Room,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Helping Hand,Bulldoze,Ally Switch,Rollout,Laser Focus,Self-Destruct,Signal Beam,Stomping Tantrum,Ancient Power,Iron Defense,Wonder Room,Zen Headbutt,Magic Coat,Pain Split,Swift,Iron Head,Gravity,Heat Wave,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barboach,339,339,0,Water,Ground,Water 2,Water 2,None,None,None,Oblivious,Hydration,Simple,50,48,43,46,41,60,7,Water Gun,1,Mud-Slap,10,Mud Bomb,13,Amnesia,16,Water Pulse,20,Magnitude,22,Snore,22,Rest,25,Aqua Tail,28,Earth Power,31,Muddy Water,34,Future Sight,37,Earthquake,40,Dragon Dance,43,Hydro Pump,46,Fissure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Hail,Ice Beam,Blizzard,Protect,Rain Dance,Earthquake,Double Team,Sandstorm,Rock Tomb,Facade,Rest,Attract,Scald,Endure,Sleep Talk,Bulldoze,Swagger,Substitute,Surf,Waterfall,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thrash,Spark,Flail,Take Down,Whirlpool,Hydro Pump,Dragon Dance,Earth Power,Mud Shot,Muddy Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Mud-Slap,Dive,Bounce,Zen Headbutt,Aqua Tail,Icy Wind,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whiscash,340,340,0,Water,Ground,Water 2,Water 2,None,None,None,Oblivious,Hydration,Simple,110,78,73,76,71,60,30,Thrash,22,Snore,7,Water Gun,1,Mud-Slap,1,Tickle,1,Zen Headbutt,1,Belch,10,Mud Bomb,13,Amnesia,16,Water Pulse,20,Magnitude,22,Rest,25,Aqua Tail,28,Earth Power,33,Muddy Water,37,Future Sight,41,Earthquake,45,Dragon Dance,49,Hydro Pump,53,Fissure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Hail,Ice Beam,Blizzard,Hyper Beam,Protect,Rain Dance,Earthquake,Double Team,Sandstorm,Rock Tomb,Facade,Rest,Attract,Scald,Endure,Giga Impact,Stone Edge,Rock Slide,Sleep Talk,Bulldoze,Swagger,Substitute,Surf,Strength,Rock Smash,Waterfall,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thrash,Spark,Flail,Take Down,Whirlpool,Hydro Pump,Dragon Dance,Earth Power,Mud Shot,Muddy Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Mud-Slap,Stomping Tantrum,Dive,Bounce,Zen Headbutt,Aqua Tail,Icy Wind,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corphish,341,341,0,Water,,Water 1,Water 3,None,None,None,Adaptability,Hyper Cutter,Intimidate,43,80,65,50,35,35,1,Harden,1,Water Gun,1,Vise Grip,1,Leer,5,Bubble,8,Aqua Jet,11,Protect,14,Bubble Beam,17,Double Hit,20,Crabhammer,23,Taunt,26,Night Slash,29,Switcheroo,32,Razor Shell,32,Knock Off,35,Swords Dance,38,Crunch,41,Payback,44,Dragon Dance,47,Superpower,48,Endeavor,50,Guillotine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Hail,Taunt,Ice Beam,Blizzard,Protect,Rain Dance,Dig,Brick Break,Double Team,Sludge Bomb,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Scald,False Swipe,Fling,Endure,Payback,Swords Dance,Rock Slide,X-Scissor,Sleep Talk,Swagger,Substitute,Cut,Surf,Strength,Rock Smash,Waterfall,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancient Power,Metal Claw,Double-Edge,Aqua Jet,Switcheroo,Slash,Endeavor,Body Slam,Knock Off,Superpower,Dragon Dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Mud-Slap,Fury Cutter,Spite,Ancient Power,Iron Defense,Icy Wind,Superpower,Knock Off,Endeavor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crawdaunt,342,342,0,Water,Dark,Water 1,Water 3,None,None,None,Adaptability,Hyper Cutter,Intimidate,63,120,85,90,55,67,30,Swift,1,Leer,1,Harden,1,Water Gun,1,Vise Grip,5,Bubble,8,Aqua Jet,11,Protect,14,Bubble Beam,17,Double Hit,20,Crabhammer,23,Taunt,26,Night Slash,29,Switcheroo,33,Knock Off,34,Razor Shell,37,Swords Dance,41,Crunch,45,Payback,49,Dragon Dance,53,Superpower,57,Guillotine,58,Endeavor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Hail,Taunt,Ice Beam,Blizzard,Hyper Beam,Protect,Rain Dance,Dig,Brick Break,Double Team,Sludge Bomb,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Scald,False Swipe,Fling,Endure,Nasty Plot,Payback,Giga Impact,Avalanche,Swords Dance,Snarl,Dark Pulse,Rock Slide,X-Scissor,Sleep Talk,Swagger,Substitute,Cut,Surf,Strength,Rock Smash,Waterfall,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancient Power,Metal Claw,Double-Edge,Aqua Jet,Switcheroo,Slash,Endeavor,Body Slam,Knock Off,Superpower,Dragon Dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Mud-Slap,Fury Cutter,Spite,Ancient Power,Dive,Swift,Icy Wind,Superpower,Knock Off,Endeavor,Liquidation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baltoy,343,343,0,Ground,Psychic,Mineral,Mineral,None,None,Light Clay,Levitate,Levitate,Psychic Surge,40,40,55,40,70,55,1,Harden,1,Confusion,4,Rapid Spin,7,Mud-Slap,13,Rock Tomb,16,Psybeam,19,Ancient Power,22,Extrasensory,25,Cosmic Power,28,Earth Power,31,Self-Destruct,34,Power Trick,36,Guard Split,36,Power Split,37,Psychic,40,Sandstorm,43,Imprison,46,Trick Room,49,Explosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm Mind,Toxic,Sunny Day,Ice Beam,Light Screen,Protect,Rain Dance,Safeguard,Dazzling Gleam,Solar Beam,Earthquake,Dig,Psychic,Shadow Ball,Double Team,Reflect,Sandstorm,Rock Tomb,Facade,Rest,Skill Swap,Charge Beam,Endure,Explosion,Recycle,Rock Polish,Flash,Gyro Ball,Stealth Rock,Psych Up,Rock Slide,Sleep Talk,Bulldoze,Dream Eater,Grass Knot,Swagger,Substitute,Trick Room,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Ally Switch,Mud-Slap,Self-Destruct,Signal Beam,Ancient Power,Iron Defense,Wonder Room,Zen Headbutt,Magic Coat,Trick,Drill Run,Scorching Sands,Gravity,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claydol,344,344,0,Ground,Psychic,Mineral,Mineral,None,None,Light Clay,Levitate,Levitate,Psychic Surge,60,70,105,70,120,75,32,Hyper Beam,1,Confusion,1,Gravity,1,Harden,1,Teleport,4,Rapid Spin,7,Mud-Slap,13,Rock Tomb,16,Psybeam,19,Ancient Power,22,Extrasensory,25,Cosmic Power,28,Earth Power,31,Self-Destruct,35,Power Trick,38,Guard Split,38,Power Split,39,Psychic,43,Sandstorm,47,Imprison,51,Trick Room,55,Explosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calm Mind,Toxic,Sunny Day,Ice Beam,Hyper Beam,Light Screen,Protect,Rain Dance,Safeguard,Dazzling Gleam,Solar Beam,Earthquake,Dig,Psychic,Shadow Ball,Double Team,Reflect,Sandstorm,Rock Tomb,Facade,Rest,Skill Swap,Charge Beam,Endure,Nasty Plot,Explosion,Recycle,Giga Impact,Rock Polish,Flash,Stone Edge,Gyro Ball,Stealth Rock,Psych Up,Rock Slide,Sleep Talk,Bulldoze,Dream Eater,Grass Knot,Swagger,Substitute,Trick Room,Fly,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Ally Switch,Mud-Slap,Self-Destruct,Signal Beam,Ancient Power,Wonder Room,Zen Headbutt,Magic Coat,Trick,Drill Run,Scorching Sands,Gravity,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lileep,345,345,0,Rock,Grass,Water 3,Water 3,None,None,Big Root,Suction Cups,Storm Drain,Regenerator,66,41,77,61,87,23,1,Astonish,1,Wrap,1,Constrict,6,Acid,9,Ingrain,12,Confuse Ray,15,Ancient Power,18,Mega Drain,21,Rock Slide,24,Giga Drain,24,Brine,27,Gastro Acid,30,Amnesia,33,Earth Power,36,Recover,39,Energy Ball,42,Mirror Coat,45,Spit Up,45,Stockpile,45,Swallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toxic,Bullet Seed,Sunny Day,Protect,Giga Drain,Solar Beam,Double Team,Sludge Bomb,Sandstorm,Rock Tomb,Facade,Rest,Attract,Energy Ball,Brine,Endure,Rock Polish,Flash,Swords Dance,Stealth Rock,Rock Slide,Sleep Talk,Grass Knot,Swagger,Substitute,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recover,Mirror Coat,Tickle,Bind,Curse,Mega Drain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bind,Worry Seed,Mud-Slap,Gastro Acid,Synthesis,Ancient Power,Seed Bomb,Pain Split,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cradily,346,346,0,Rock,Grass,Water 3,Water 3,None,None,Big Root,Suction Cups,Storm Drain,Regenerator,86,81,97,86,107,43,1,Astonish,1,Wrap,1,Constrict,1,Leech Seed,1,Power Whip,6,Acid,9,Ingrain,12,Confuse Ray,15,Ancient Power,18,Mega Drain,21,Rock Slide,24,Giga Drain,24,Brine,27,Gastro Acid,31,Amnesia,35,Earth Power,39,Recover,43,Energy Ball,47,Mirror Coat,51,Spit Up,51,Stockpile,51,Swallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toxic,Bullet Seed,Sunny Day,Hyper Beam,Protect,Giga Drain,Solar Beam,Earthquake,Dig,Double Team,Sludge Bomb,Sandstorm,Rock Tomb,Facade,Rest,Attract,Energy Ball,Brine,Endure,Giga Impact,Rock Polish,Flash,Stone Edge,Swords Dance,Stealth Rock,Rock Slide,Sleep Talk,Bulldoze,Grass Knot,Swagger,Substitute,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recover,Mirror Coat,Tickle,Bind,Curse,Mega Drain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bind,Bulldoze,Worry Seed,Mud-Slap,Block,Gastro Acid,Synthesis,Ancient Power,Seed Bomb,Pain Split,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anorith,347,347,0,Rock,Bug,Water 3,Water 3,None,None,None,Battle Armor,Swift Swim,Tough Claws,45,95,50,40,50,75,1,Harden,1,Scratch,1,Water Gun,6,Smack Down,9,Aqua Jet,12,Fury Cutter,15,Ancient Power,18,Bug Bite,21,Rock Slide,24,Metal Claw,24,Brine,27,Water Pulse,30,X-Scissor,33,Slash,36,Crush Claw,39,Knock Off,42,Protect,45,Rock Blast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Sunny Day,Protect,Dig,Brick Break,Double Team,Sandstorm,Rock Tomb,Aerial Ace,Facade,Rest,Attract,False Swipe,Brine,Endure,Bug Buzz,Rock Polish,Swords Dance,Stealth Rock,Rock Slide,X-Scissor,Sleep Talk,Swagger,Substitute,Cut,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knock Off,Curse,Rapid Spin,Sand Attack,Aqua Jet,Screech,Cross Poison,Iron Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Mud-Slap,Fury Cutter,Ancient Power,Iron Defense,Knock Off,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armaldo,348,348,0,Rock,Bug,Water 3,Water 3,None,None,None,Battle Armor,Swift Swim,Tough Claws,75,125,100,70,80,50,0,First Impression,1,Smack Down,1,Scratch,1,Accelerock,1,Harden,1,Water Gun,1,Cross Poison,9,Aqua Jet,12,Fury Cutter,15,Ancient Power,18,Bug Bite,21,Rock Slide,24,Metal Claw,24,Brine,27,Water Pulse,31,X-Scissor,35,Slash,39,Crush Claw,43,Knock Off,47,Protect,51,Rock Blast,55,Stone Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Sunny Day,Hyper Beam,Protect,Iron Tail,Earthquake,Dig,Brick Break,Double Team,Sandstorm,Rock Tomb,Aerial Ace,Facade,Rest,Attract,False Swipe,Brine,Endure,Bug Buzz,Shadow Claw,Giga Impact,Rock Polish,Stone Edge,Swords Dance,Stealth Rock,Rock Slide,X-Scissor,Sleep Talk,Bulldoze,Swagger,Substitute,Flash Cannon,Cut,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knock Off,Curse,Rapid Spin,Sand Attack,Aqua Jet,Screech,Cross Poison,Iron Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Mud-Slap,Block,Fury Cutter,Stomping Tantrum,Ancient Power,Iron Defense,Seismic Toss,Low Kick,Aqua Tail,Superpower,Knock Off,Liquidation,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feebas,349,349,0,Water,,Water 1,Dragon,None,None,Prism Scale,Swift Swim,Oblivious,Adaptability,20,15,20,10,55,80,1,Splash,1,Tackle,1,Flail,15,Water Pulse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Hail,Ice Beam,Blizzard,Light Screen,Protect,Rain Dance,Iron Tail,Double Team,Facade,Rest,Attract,Scald,Brine,Endure,Dragon Pulse,Sleep Talk,Swagger,Substitute,Surf,Waterfall,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mirror Coat,Dragon Breath,Hypnosis,Confuse Ray,Mist,Haze,Tickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Dive,Swift,Icy Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milotic,350,350,0,Water,Fairy,Water 1,Dragon,None,None,Prism Scale,Marvel Scale,Competitive,Wonder Skin,95,60,79,100,125,81,13,Water Pulse,1,Water Gun,1,Wrap,1,Tackle,1,Splash,1,Flail,7,Tickle,8,Twister,9,Disarming Voice,15,Aqua Ring,18,Confuse Ray,20,Life Dew,21,Dragon Breath,24,Dragon Tail,24,Aqua Tail,27,Recover,30,Hypnosis,33,Attract,36,Moonblast,39,Dragon Pulse,40,Surf,42,Rain Dance,45,Safeguard,48,Mirror Coat,48,Coil,51,Hydro Pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Hail,Ice Beam,Blizzard,Hyper Beam,Light Screen,Protect,Rain Dance,Safeguard,Dazzling Gleam,Iron Tail,Double Team,Facade,Rest,Attract,Scald,Brine,Endure,Dragon Pulse,Giga Impact,Avalanche,Psych Up,Sleep Talk,Bulldoze,Swagger,Substitute,Surf,Waterfall,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mirror Coat,Dragon Breath,Hypnosis,Confuse Ray,Mist,Haze,Tickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bind,Helping Hand,Bulldoze,Mud-Slap,Laser Focus,Dive,Magic Coat,Swift,Iron Head,Aqua Tail,Icy Wind,Twister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Castform,351,351,0,Normal,,Fairy,Amorphous,Mystic Water,Mystic Water,Mystic Water,Forecast,Forecast,Forecast,60,60,60,105,70,95,1,Tackle,10,Water Gun,10,Ember,10,Powder Snow,15,Headbutt,20,Rain Dance,20,Sunny Day,20,Hail,25,Weather Ball,35,Hydro Pump,35,Fire Blast,35,Blizzard,45,Hurricane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Toxic,Hail,Work Up,Sunny Day,Ice Beam,Blizzard,Protect,Rain Dance,Solar Beam,Thunderbolt,Thunder,Shadow Ball,Double Team,Shock Wave,Flamethrower,Sandstorm,Fire Blast,Facade,Rest,Attract,Thief,Scald,Energy Ball,Endure,Flash,Avalanche,Thunder Wave,Psych Up,Sleep Talk,Swagger,Pluck,Substitute,Hurricane,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Future Sight,Disable,Amnesia,Hex,Clear Smog,Reflect Type,Guard Swap,Cosmic Power,Ominous Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Ominous Wind,Tailwind,Swift,Icy Wind,Last Resort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kecleon,352,352,0,Normal,,Field,Field,None,None,None,Color Change,Mimicry,Protean,60,100,70,60,120,40,1,Scratch,1,Lick,1,Astonish,1,Tail Whip,4,Bind,7,Shadow Sneak,10,Feint,13,Fury Swipes,16,Disable,16,Feint Attack,19,Psybeam,22,Slash,25,Ancient Power,28,Fake Out,30,Detect,34,Shadow Claw,37,Screech,40,Sucker Punch,43,Recover,46,Substitute,49,Double-Edge,50,Foul Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Water Pulse,Toxic,Work Up,Sunny Day,Ice Beam,Blizzard,Protect,Rain Dance,Solar Beam,Iron Tail,Thunderbolt,Thunder,Dig,Shadow Ball,Brick Break,Double Team,Shock Wave,Flamethrower,Fire Blast,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Thief,Skill Swap,Fling,Charge Beam,Endure,Drain Punch,Nasty Plot,Shadow Claw,Recycle,Flash,Thunder Wave,Stealth Rock,Psych Up,Rock Slide,Sleep Talk,Grass Knot,Swagger,Substitute,Trick Room,Cut,Strength,Rock Smash,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disable,Magic Coat,Trick,Fake Out,Recover,Foul Play,Power-Up Punch,Dizzy Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bind,After You,Rollout,Mud-Slap,Fury Cutter,Ancient Power,Fire Punch,Ice Punch,Thunder Punch,Wonder Room,Seismic Toss,Role Play,Magic Coat,Swift,Low Kick,Trick,Aqua Tail,Power-Up Punch,Icy Wind,Knock Off,Sucker Punch,Last Resort,Foul Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
